Geneid,Chr,Start,End,Strand,Length,raw_count_1,raw_count_2,raw_count,FPKM
dsim_GLEANR_12778:2,3L,11850161,11850377,-,217,15,20,17.5,8.876018552
dsim_GLEANR_12778:1,3L,11850432,11850496,-,65,5,6,5.5,9.312991773
dsim_GLEANR_18205:2,3L,11850547,11851081,-,535,31,33,32,6.583185348
dsim_GLEANR_18205:1,3L,11851295,11851449,-,155,13,15,14,9.941140778
dsim_GLEANR_12777:2,3L,11851784,11852129,-,346,32,22,27,8.588702344
dsim_GLEANR_12777:1,3L,11852690,11852955,-,266,14,16,15,6.206539288
dsim_GLEANR_14387:1,3L,11860719,11860784,+,66,0,0,0,0
dsim_GLEANR_14387:2,3L,11860850,11861167,+,318,1,5,3,1.038326698
dsim_GLEANR_14387:3,3L,11861229,11861390,+,162,2,2,2,1.358797902
dsim_GLEANR_12776:6,3L,11861926,11862561,-,636,166,171,168.5,29.15967478
dsim_GLEANR_12776:5,3L,11863200,11863336,-,137,11,12,11.5,9.238833908
dsim_GLEANR_12776:4,3L,11863900,11864113,-,214,31,29,30,15.42934066
dsim_GLEANR_12776:3,3L,11864167,11864299,-,133,10,10,10,8.275385717
dsim_GLEANR_12776:2,3L,11864350,11864453,-,104,2,2,2,2.116589039
dsim_GLEANR_12776:1,3L,11865063,11865296,-,234,40,40,40,18.81412479
dsim_GLEANR_12775:2,3L,11867484,11867738,-,255,192,190,191,82.43906799
dsim_GLEANR_12775:1,3L,11867802,11867834,-,33,18,9,13.5,45.02562138
dsim_GLEANR_12774:7,3L,11874787,11874984,-,198,229,229,229,127.294658
dsim_GLEANR_12774:6,3L,11875044,11875559,-,516,682,672,677,144.403877
dsim_GLEANR_12774:5,3L,11875610,11875777,-,168,120,133,126.5,82.87453988
dsim_GLEANR_12774:4,3L,11876514,11876856,-,343,31,39,35,11.23088062
dsim_GLEANR_12774:3,3L,11876925,11877094,-,170,5,5,5,3.237136178
dsim_GLEANR_12774:2,3L,11877169,11877336,-,168,10,9,9.5,6.223779675
dsim_GLEANR_12774:1,3L,11877463,11877534,-,72,40,44,42,64.20320086
dsim_GLEANR_14388:1,3L,11878102,11878268,+,167,24,30,27,17.79455695
dsim_GLEANR_14388:2,3L,11878324,11878795,+,472,143,132,137.5,32.06273651
dsim_GLEANR_12773:2,3L,11878942,11879224,-,283,63,61,62,24.112661
dsim_GLEANR_12773:1,3L,11880550,11880590,-,41,34,34,34,91.2714493
dsim_GLEANR_14389:1,3L,11880607,11880710,+,104,19,16,17.5,18.52015409
dsim_GLEANR_14389:2,3L,11880788,11881217,+,430,349,335,342,87.53818482
dsim_GLEANR_12772:2,3L,11881876,11882559,-,684,194,176,185,29.7684014
dsim_GLEANR_12772:1,3L,11883319,11883786,-,468,64,70,67,15.75682951
dsim_GLEANR_12771:7,3L,11884415,11886030,-,1616,18,22,20,1.362161263
dsim_GLEANR_12771:6,3L,11886093,11886288,-,196,1,1,1,0.5615440308
dsim_GLEANR_12771:5,3L,11886363,11887865,-,1503,0,1,0.5,0.03661431472
dsim_GLEANR_12771:4,3L,11888079,11889446,-,1368,2,1,1.5,0.1206827084
dsim_GLEANR_12771:3,3L,11889518,11889868,-,351,0,0,0,0
dsim_GLEANR_12771:2,3L,11889925,11890169,-,245,0,0,0,0
dsim_GLEANR_12771:1,3L,11890397,11890682,-,286,1,1,1,0.3848343708
dsim_GLEANR_14390:1,3L,11891468,11891588,+,121,30,36,33,30.01708092
dsim_GLEANR_14390:2,3L,11892604,11893104,+,501,111,106,108.5,23.83591888
dsim_GLEANR_14390:3,3L,11893490,11894016,+,527,120,140,130,27.15017439
dsim_GLEANR_14390:4,3L,11894083,11894313,+,231,61,46,53.5,25.4906957
dsim_GLEANR_14390:5,3L,11894528,11894757,+,230,92,85,88.5,42.35018591
dsim_GLEANR_14390:6,3L,11894823,11895178,+,356,171,178,174.5,53.9492386
dsim_GLEANR_14390:7,3L,11895255,11895262,+,8,8,7,7.5,103.1837157
dsim_GLEANR_12770:3,3L,11897446,11897975,-,530,138,132,135,28.03482086
dsim_GLEANR_12770:2,3L,11898037,11898689,-,653,80,75,77.5,13.06256329
dsim_GLEANR_12770:1,3L,11898744,11900002,-,1259,105,102,103.5,9.04803988
dsim_GLEANR_14391:1,3L,11900640,11901284,+,645,39,42,40.5,6.910909328
dsim_GLEANR_12769:3,3L,11901353,11901876,-,524,543,560,551.5,115.8388177
dsim_GLEANR_12769:2,3L,11902201,11902600,-,400,343,337,340,93.55323553
dsim_GLEANR_12769:1,3L,11902804,11902818,-,15,26,21,23.5,172.4314537
dsim_GLEANR_12768:3,3L,11903778,11903879,-,102,40,22,31,33.45040717
dsim_GLEANR_12768:2,3L,11903941,11905387,-,1447,314,306,310,23.57941625
dsim_GLEANR_12768:1,3L,11906083,11906183,-,101,29,22,25.5,27.78808976
dsim_GLEANR_12767:7,3L,11906889,11907947,-,1059,520,529,524.5,54.51166143
dsim_GLEANR_12767:6,3L,11908015,11908179,-,165,33,31,32,21.34547977
dsim_GLEANR_12767:5,3L,11908240,11908691,-,452,79,85,82,19.9671143
dsim_GLEANR_12767:4,3L,11908750,11908910,-,161,11,11,11,7.519807021
dsim_GLEANR_12767:3,3L,11908976,11909109,-,134,11,18,14.5,11.90976221
dsim_GLEANR_12767:2,3L,11909179,11909606,-,428,69,77,73,18.77236447
dsim_GLEANR_12767:1,3L,11909680,11909740,-,61,26,16,21,37.89041362
dsim_GLEANR_14392:1,3L,11910196,11910372,+,177,142,127,134.5,83.63516237
dsim_GLEANR_14393:1,3L,11910777,11910963,+,187,70,66,68,40.02277456
dsim_GLEANR_14393:2,3L,11910968,11911542,+,575,203,200,201.5,38.56977383
dsim_GLEANR_12766:4,3L,11911635,11912317,-,683,68,54,61,9.829898144
dsim_GLEANR_12766:3,3L,11912377,11912797,-,421,18,18,18,4.705765655
dsim_GLEANR_12766:2,3L,11912856,11913161,-,306,17,14,15.5,5.575067861
dsim_GLEANR_12766:1,3L,11913226,11913339,-,114,4,3,3.5,3.379115835
dsim_GLEANR_12765:10,3L,11913909,11914570,-,662,334,359,346.5,57.60831013
dsim_GLEANR_12765:9,3L,11914632,11914658,-,27,6,5,5.5,22.42016538
dsim_GLEANR_12765:8,3L,11915667,11916185,-,519,53,59,56,11.87573657
dsim_GLEANR_12765:7,3L,11916432,11916504,-,73,3,1,2,3.015414522
dsim_GLEANR_12765:6,3L,11917280,11917369,-,90,14,21,17.5,21.40106695
dsim_GLEANR_12765:5,3L,11937034,11937171,-,138,0,0,0,0
dsim_GLEANR_12765:4,3L,11941486,11941626,-,141,24,33,28.5,22.24670182
dsim_GLEANR_12765:3,3L,11948136,11948666,-,531,104,91,97.5,20.20923998
dsim_GLEANR_12765:2,3L,11949273,11949406,-,134,19,13,16,13.14180657
dsim_GLEANR_12765:1,3L,11949513,11949639,-,127,37,34,35.5,30.76553832
dsim_GLEANR_14394:1,3L,11957929,11958087,+,159,2,0,1,0.692217799
dsim_GLEANR_14395:1,3L,11958484,11958534,+,51,0,0,0,0
dsim_GLEANR_14395:2,3L,11963050,11963262,+,213,2,3,2.5,1.291814907
dsim_GLEANR_14395:3,3L,11966994,11967109,+,116,1,0,0.5,0.4744078881
dsim_GLEANR_14395:4,3L,11972169,11972503,+,335,4,2,3,0.9856354929
dsim_GLEANR_14395:5,3L,11972566,11973644,+,1079,21,19,20,2.040085821
dsim_GLEANR_14397:1,3L,11989369,11989419,+,51,0,1,0.5,1.079045393
dsim_GLEANR_14397:2,3L,11995560,11996051,+,492,6,4,5,1.118522663
dsim_GLEANR_14397:3,3L,11996354,11996472,+,119,0,0,0,0
dsim_GLEANR_14397:4,3L,11997105,11997427,+,323,4,1,2.5,0.8518779415
dsim_GLEANR_14397:5,3L,11998359,11999437,+,1079,23,21,22,2.244094403
dsim_GLEANR_14398:1,3L,12010708,12010808,+,101,0,0,0,0
dsim_GLEANR_14398:2,3L,12011355,12011527,+,173,0,0,0,0
dsim_GLEANR_14398:3,3L,12012455,12012528,+,74,1,2,1.5,2.230999258
dsim_GLEANR_14398:4,3L,12016657,12016857,+,201,0,0,0,0
dsim_GLEANR_14399:1,3L,12020888,12021196,+,309,5,3,4,1.424758965
dsim_GLEANR_14400:1,3L,12040490,12040675,+,186,0,0,0,0
dsim_GLEANR_14400:2,3L,12044842,12044895,+,54,0,0,0,0
dsim_GLEANR_14400:3,3L,12048423,12048527,+,105,0,0,0,0
dsim_GLEANR_14401:1,3L,12049206,12049327,+,122,0,0,0,0
dsim_GLEANR_14401:2,3L,12051160,12051323,+,164,0,0,0,0
dsim_GLEANR_14401:3,3L,12061333,12061586,+,254,6,5,5.5,2.383245926
dsim_GLEANR_14402:1,3L,12071973,12072014,+,42,1,1,1,2.62053881
dsim_GLEANR_14402:2,3L,12074062,12074565,+,504,13,9,11,2.402160576
dsim_GLEANR_14402:3,3L,12082820,12082926,+,107,0,0,0,0
dsim_GLEANR_14402:4,3L,12084989,12085287,+,299,9,13,11,4.049126858
dsim_GLEANR_14402:5,3L,12085571,12086544,+,974,58,49,53.5,6.045534607
dsim_GLEANR_14403:1,3L,12093142,12093325,+,184,0,0,0,0
dsim_GLEANR_14403:2,3L,12096969,12097345,+,377,0,0,0,0
dsim_GLEANR_12764:2,3L,12110720,12111080,-,361,64,66,65,19.81737106
dsim_GLEANR_12764:1,3L,12111579,12111592,-,14,2,1,1.5,11.79242465
dsim_GLEANR_14404:1,3L,12112218,12112314,+,97,0,0,0,0
dsim_GLEANR_14404:2,3L,12113164,12113266,+,103,0,0,0,0
dsim_GLEANR_14404:3,3L,12113362,12115205,+,1844,15,13,14,0.835616497
dsim_GLEANR_14404:4,3L,12115261,12115506,+,246,8,6,7,3.131863456
dsim_GLEANR_14404:5,3L,12115568,12115811,+,244,11,12,11.5,5.187378055
dsim_GLEANR_14404:6,3L,12115883,12116774,+,892,139,144,141.5,17.45948672
dsim_GLEANR_14404:7,3L,12116834,12116980,+,147,21,21,21,15.72323286
dsim_GLEANR_14404:8,3L,12117037,12117147,+,111,6,8,7,6.940886579
dsim_GLEANR_14404:9,3L,12117207,12117386,+,180,31,39,35,21.40106695
dsim_GLEANR_14404:10,3L,12117446,12117753,+,308,84,100,92,32.87585053
dsim_GLEANR_14404:11,3L,12117815,12117950,+,136,29,35,32,25.89708942
dsim_GLEANR_14404:12,3L,12118005,12118082,+,78,33,34,33.5,47.27048854
dsim_GLEANR_14405:1,3L,12118908,12118996,+,89,22,12,17,21.023199
dsim_GLEANR_14405:2,3L,12119652,12119707,+,56,3,5,4,7.861616431
dsim_GLEANR_14405:3,3L,12119960,12120225,+,266,46,54,50,20.68846429
dsim_GLEANR_14405:4,3L,12120561,12120673,+,113,15,10,12.5,12.17506969
dsim_GLEANR_14405:5,3L,12120736,12120874,+,139,12,10,11,8.709992305
dsim_GLEANR_14405:6,3L,12120935,12121024,+,90,0,0,0,0
dsim_GLEANR_14405:7,3L,12121084,12121793,+,710,261,252,256.5,39.76206282
dsim_GLEANR_14405:8,3L,12121856,12121979,+,124,27,29,28,24.85285194
dsim_GLEANR_14406:1,3L,12122464,12122524,+,61,12,8,10,18.0430541
dsim_GLEANR_14406:2,3L,12122790,12122986,+,197,65,58,61.5,34.35965354
dsim_GLEANR_14406:3,3L,12123041,12123296,+,256,84,84,84,36.11430048
dsim_GLEANR_14406:4,3L,12123357,12123538,+,182,84,104,94,56.8455342
dsim_GLEANR_12763:5,3L,12123878,12123895,-,18,41,26,33.5,204.8387837
dsim_GLEANR_12763:4,3L,12123963,12124646,-,684,531,529,530,85.28244725
dsim_GLEANR_12763:3,3L,12124720,12125199,-,480,759,779,769,176.3295052
dsim_GLEANR_12763:2,3L,12125266,12125386,-,121,41,37,39,35.474732
dsim_GLEANR_12763:1,3L,12125489,12126090,-,602,949,968,958.5,175.2409151
dsim_GLEANR_14407:1,3L,12128177,12128234,+,58,12,15,13.5,25.61802596
dsim_GLEANR_14407:2,3L,12128297,12128350,+,54,0,0,0,0
dsim_GLEANR_14407:3,3L,12128804,12130419,+,1616,561,531,546,37.18700248
dsim_GLEANR_14407:4,3L,12130481,12130654,+,174,126,122,124,78.4354375
dsim_GLEANR_12762:5,3L,12130791,12130841,-,51,29,21,25,53.95226963
dsim_GLEANR_12762:4,3L,12130902,12131110,-,209,54,65,59.5,31.33361956
dsim_GLEANR_12762:3,3L,12131176,12131716,-,541,195,199,197,40.078259
dsim_GLEANR_12762:2,3L,12132052,12132129,-,78,1,0,0.5,0.7055296797
dsim_GLEANR_12762:1,3L,12132187,12132228,-,42,2,1,1.5,3.930808216
dsim_GLEANR_14408:1,3L,12132661,12132757,+,97,0,0,0,0
dsim_GLEANR_14408:2,3L,12132819,12133609,+,791,0,0,0,0
dsim_GLEANR_14408:3,3L,12133920,12134969,+,1050,3,3,3,0.3144646573
dsim_GLEANR_14408:4,3L,12135028,12135938,+,911,0,0,0,0
dsim_GLEANR_14408:5,3L,12136232,12136281,+,50,1,1,1,2.201252601
dsim_GLEANR_14408:6,3L,12136419,12136559,+,141,3,1,2,1.561172057
dsim_GLEANR_14408:7,3L,12136625,12137252,+,628,1,2,1.5,0.2628884475
dsim_GLEANR_14408:8,3L,12137312,12137431,+,120,0,0,0,0
dsim_GLEANR_14408:9,3L,12137492,12137816,+,325,0,0,0,0
dsim_GLEANR_14408:10,3L,12137883,12138675,+,793,1,1,1,0.1387927239
dsim_GLEANR_14408:11,3L,12138728,12138980,+,253,1,1,1,0.4350301583
dsim_GLEANR_14408:12,3L,12139044,12139188,+,145,0,0,0,0
dsim_GLEANR_14408:13,3L,12139251,12142586,+,3336,6,5,5.5,0.181458173
dsim_GLEANR_14408:14,3L,12142648,12142860,+,213,3,1,2,1.033451925
dsim_GLEANR_14408:15,3L,12142917,12143771,+,855,34,37,35.5,4.569851891
dsim_GLEANR_14408:16,3L,12143830,12144138,+,309,21,23,22,7.836174307
dsim_GLEANR_14408:17,3L,12144197,12144691,+,495,55,59,57,12.67387861
dsim_GLEANR_14408:18,3L,12144750,12145865,+,1116,359,344,351.5,34.66578357
dsim_GLEANR_14408:19,3L,12146040,12146090,+,51,15,14,14.5,31.29231638
dsim_GLEANR_12761:8,3L,12146417,12146904,-,488,142,134,138,31.12426833
dsim_GLEANR_12761:7,3L,12146962,12147366,-,405,67,62,64.5,17.52849293
dsim_GLEANR_12761:6,3L,12147433,12147868,-,436,41,39,40,10.09748899
dsim_GLEANR_12761:5,3L,12147925,12148671,-,747,33,36,34.5,5.083213837
dsim_GLEANR_12761:4,3L,12148739,12148848,-,110,0,0,0,0
dsim_GLEANR_12761:3,3L,12148905,12149635,-,731,13,16,14.5,2.183184864
dsim_GLEANR_12761:2,3L,12149695,12150116,-,422,7,7,7,1.825683437
dsim_GLEANR_12761:1,3L,12150809,12150844,-,36,0,1,0.5,1.528647639
dsim_GLEANR_12760:1,3L,12151497,12152786,-,1290,80,84,82,6.996229196
dsim_GLEANR_12759:1,3L,12158543,12160276,-,1734,69,69,69,4.379654829
dsim_GLEANR_12758:1,3L,12160312,12160635,-,324,5,5,5,1.698497377
dsim_GLEANR_14409:1,3L,12161076,12161125,+,50,0,1,0.5,1.1006263
dsim_GLEANR_14409:2,3L,12161183,12162877,+,1695,59,63,61,3.960956007
dsim_GLEANR_14409:3,3L,12163011,12163316,+,306,91,102,96.5,34.70929346
dsim_GLEANR_14409:4,3L,12163368,12163920,+,553,160,148,154,30.65035267
dsim_GLEANR_12757:4,3L,12164948,12165024,-,77,142,159,150.5,215.1224133
dsim_GLEANR_12757:3,3L,12165082,12165217,-,136,75,84,79.5,64.33808153
dsim_GLEANR_12757:2,3L,12165283,12165419,-,137,84,57,70.5,56.63806874
dsim_GLEANR_12757:1,3L,12165482,12166172,-,691,534,535,534.5,85.13527606
dsim_GLEANR_12756:7,3L,12166231,12166303,-,73,14,12,13,19.60019439
dsim_GLEANR_12756:6,3L,12168064,12168224,-,161,31,28,29.5,20.16675519
dsim_GLEANR_12756:5,3L,12168287,12168360,-,74,0,0,0,0
dsim_GLEANR_12756:4,3L,12168516,12168641,-,126,7,11,9,7.861616431
dsim_GLEANR_12756:3,3L,12168781,12168868,-,88,0,0,0,0
dsim_GLEANR_14410:1,3L,12171746,12171798,+,53,51,53,52,107.9859766
dsim_GLEANR_14410:2,3L,12173984,12174168,+,185,52,53,52.5,31.23398961
dsim_GLEANR_14410:3,3L,12174232,12174485,+,254,123,114,118.5,51.34811677
dsim_GLEANR_14410:4,3L,12174551,12174826,+,276,163,175,169,67.39342202
dsim_GLEANR_14410:5,3L,12174967,12175258,+,292,226,230,228,85.93931387
dsim_GLEANR_14410:6,3L,12175334,12175495,+,162,70,92,81,55.03131502
dsim_GLEANR_14410:7,3L,12175676,12175830,+,155,302,299,300.5,213.379486
dsim_GLEANR_12756:2,3L,12177900,12178073,-,174,15,25,20,12.65087702
dsim_GLEANR_12756:1,3L,12184525,12184614,-,90,24,27,25.5,31.18441184
dsim_GLEANR_14411:1,3L,12186248,12186320,+,73,1,2,1.5,2.261560891
dsim_GLEANR_14411:2,3L,12186817,12187481,+,665,55,56,55.5,9.185678146
dsim_GLEANR_14411:3,3L,12189601,12189676,+,76,10,5,7.5,10.86144375
dsim_GLEANR_14411:4,3L,12189972,12190429,+,458,81,81,81,19.46522496
dsim_GLEANR_14411:5,3L,12190488,12191253,+,766,227,232,229.5,32.97568354
dsim_GLEANR_14411:6,3L,12191447,12191744,+,298,70,65,67.5,24.93029372
dsim_GLEANR_14411:7,3L,12191803,12192073,+,271,83,81,82,33.30308363
dsim_GLEANR_14411:8,3L,12192133,12192303,+,171,55,63,59,37.97482557
dsim_GLEANR_14411:9,3L,12192365,12192472,+,108,14,14,14,14.26737797
dsim_GLEANR_14411:10,3L,12192530,12192679,+,150,141,144,142.5,104.5594985
dsim_GLEANR_12755:1,3L,12192961,12193755,-,795,164,157,160.5,22.22019135
dsim_GLEANR_14412:1,3L,12194365,12194713,+,349,8,6,7,2.207559915
dsim_GLEANR_14412:2,3L,12195837,12201394,+,5558,6,7,6.5,0.1287166418
dsim_GLEANR_14413:1,3L,12201462,12201763,+,302,4,7,5.5,2.004451872
dsim_GLEANR_14413:2,3L,12201820,12202138,+,319,9,15,12,4.140287023
dsim_GLEANR_14414:1,3L,12202294,12202491,+,198,20,11,15.5,8.616013968
dsim_GLEANR_14414:2,3L,12202505,12203044,+,540,31,35,33,6.726049613
dsim_GLEANR_14414:3,3L,12203103,12203259,+,157,11,7,9,6.309322741
dsim_GLEANR_14414:4,3L,12203329,12203520,+,192,9,6,7.5,4.299321486
dsim_GLEANR_14414:5,3L,12203584,12204098,+,515,104,96,100,21.37138447
dsim_GLEANR_12754:4,3L,12205443,12205883,-,441,778,748,763,190.4258202
dsim_GLEANR_12754:3,3L,12205955,12206206,-,252,222,239,230.5,100.672366
dsim_GLEANR_12754:2,3L,12206503,12207123,-,621,548,540,544,96.41557285
dsim_GLEANR_12754:1,3L,12211357,12211536,-,180,50,60,55,33.63024807
dsim_GLEANR_12753:6,3L,12224426,12224689,-,264,239,243,241,100.4738403
dsim_GLEANR_12753:5,3L,12224833,12225444,-,612,308,304,306,55.03131502
dsim_GLEANR_12753:4,3L,12225510,12225650,-,141,32,46,39,30.44285512
dsim_GLEANR_12753:3,3L,12227021,12227064,-,44,4,3,3.5,8.754981935
dsim_GLEANR_12753:2,3L,12228269,12228994,-,726,85,76,80.5,12.20391421
dsim_GLEANR_12753:1,3L,12229056,12229620,-,565,45,42,43.5,8.473848507
dsim_GLEANR_14415:1,3L,12230173,12230228,+,56,173,148,160.5,315.4473593
dsim_GLEANR_14415:2,3L,12230394,12230693,+,300,674,672,673,246.9071667
dsim_GLEANR_14415:3,3L,12230810,12231048,+,239,400,388,394,181.44216
dsim_GLEANR_14415:4,3L,12231201,12231614,+,414,736,744,740,196.7303049
dsim_GLEANR_14415:5,3L,12232120,12232153,+,34,12,9,10.5,33.98992986
dsim_GLEANR_14415:6,3L,12232303,12232397,+,95,87,84,85.5,99.05636704
dsim_GLEANR_14415:7,3L,12232492,12232592,+,101,69,78,73.5,80.09508226
dsim_GLEANR_14415:8,3L,12232657,12232701,+,45,212,196,204,498.9505895
dsim_GLEANR_14416:1,3L,12233970,12234184,+,215,24,19,21.5,11.006263
dsim_GLEANR_14416:2,3L,12234361,12234922,+,562,50,53,51.5,10.0858104
dsim_GLEANR_14416:3,3L,12235035,12235280,+,246,25,19,22,9.842999434
dsim_GLEANR_14416:4,3L,12235339,12236322,+,984,288,294,291,32.54900949
dsim_GLEANR_12752:3,3L,12237916,12237999,-,84,2,2,2,2.62053881
dsim_GLEANR_12752:2,3L,12239242,12240440,-,1199,6,4,5,0.4589767725
dsim_GLEANR_12752:1,3L,12240501,12240513,-,13,0,0,0,0
dsim_GLEANR_18204:1,3L,12241294,12241824,-,531,3,4,3.5,0.7254598967
dsim_GLEANR_14417:1,3L,12263807,12267823,+,4017,6,7,6.5,0.1780948706
dsim_GLEANR_14418:1,3L,12269981,12270047,+,67,0,0,0,0
dsim_GLEANR_14418:2,3L,12270105,12270325,+,221,0,0,0,0
dsim_GLEANR_14419:1,3L,12270897,12271044,+,148,0,1,0.5,0.3718332096
dsim_GLEANR_14419:2,3L,12271633,12272804,+,1172,39,38,38.5,3.615538615
dsim_GLEANR_18203:1,3L,12277094,12277447,-,354,0,1,0.5,0.1554556921
dsim_GLEANR_12751:2,3L,12279839,12280359,-,521,11,8,9.5,2.006900164
dsim_GLEANR_12751:1,3L,12280439,12280754,-,316,7,6,6.5,2.263946504
dsim_GLEANR_12750:1,3L,12281365,12282012,-,648,86,94,90,15.28647639
dsim_GLEANR_12749:2,3L,12289789,12290720,-,932,57,53,55,6.495112288
dsim_GLEANR_12749:1,3L,12290781,12291252,-,472,16,14,15,3.497753073
dsim_GLEANR_12748:2,3L,12331049,12332074,-,1026,22,25,23.5,2.520927686
dsim_GLEANR_12748:1,3L,12332379,12333026,-,648,14,13,13.5,2.292971459
dsim_GLEANR_12747:3,3L,12338889,12338939,-,51,22,14,18,38.84563413
dsim_GLEANR_12747:2,3L,12339003,12339158,-,156,59,65,62,43.74284014
dsim_GLEANR_12747:1,3L,12340661,12341635,-,975,8,9,8.5,0.9595203644
dsim_GLEANR_12746:1,3L,12346667,12347716,-,1050,44,44,44,4.612148306
dsim_GLEANR_14420:1,3L,12348194,12348961,+,768,99,106,102.5,14.68934841
dsim_GLEANR_14421:1,3L,12350519,12350639,+,121,0,0,0,0
dsim_GLEANR_14421:2,3L,12350699,12350790,+,92,0,0,0,0
dsim_GLEANR_14422:1,3L,12371178,12373286,+,2109,124,123,123.5,6.445108966
dsim_GLEANR_14423:1,3L,12387855,12388658,+,804,53,51,52,7.11847856
dsim_GLEANR_14424:1,3L,12389557,12389789,+,233,26,23,24.5,11.57310917
dsim_GLEANR_14424:2,3L,12389876,12390230,+,355,33,31,32,9.921138482
dsim_GLEANR_12745:2,3L,12390322,12390678,-,357,16,21,18.5,5.703525646
dsim_GLEANR_12745:1,3L,12390749,12392374,-,1626,91,84,87.5,5.922804507
dsim_GLEANR_12744:2,3L,12392849,12394237,-,1389,392,376,384,30.42768174
dsim_GLEANR_12744:1,3L,12394529,12395881,-,1353,93,95,94,7.64662766
dsim_GLEANR_14425:1,3L,12396842,12396844,+,3,22,17,19.5,715.4070953
dsim_GLEANR_14425:2,3L,12397029,12397190,+,162,168,155,161.5,109.7229306
dsim_GLEANR_14425:3,3L,12397259,12397405,+,147,190,167,178.5,133.6474793
dsim_GLEANR_12743:3,3L,12397817,12397973,-,157,64,68,66,46.26836677
dsim_GLEANR_12743:2,3L,12398032,12398240,-,209,78,75,76.5,40.28608229
dsim_GLEANR_12743:1,3L,12398304,12398390,-,87,44,37,40.5,51.23605191
dsim_GLEANR_14426:1,3L,12398993,12399232,+,240,30,27,28.5,13.06993732
dsim_GLEANR_14426:2,3L,12399300,12399671,+,372,33,39,36,10.65122226
dsim_GLEANR_14426:3,3L,12399727,12400014,+,288,51,48,49.5,18.91701454
dsim_GLEANR_12742:3,3L,12400826,12401362,-,537,294,287,290.5,59.54039856
dsim_GLEANR_12742:2,3L,12401616,12402099,-,484,153,155,154,35.01992774
dsim_GLEANR_12742:1,3L,12402984,12403000,-,17,3,9,6,38.84563413
dsim_GLEANR_14427:1,3L,12404199,12404236,+,38,0,0,0,0
GD26527:1,3L,12406444,12406516,+,73,1,1,1,1.507707261
dsim_GLEANR_14427:2,3L,12406587,12406854,+,268,2729,2650,2689.5,1104.527774
dsim_GLEANR_12741:4,3L,12407038,12407098,-,61,2,4,3,5.412916231
dsim_GLEANR_12741:3,3L,12407156,12407595,-,440,100,93,96.5,24.13873591
dsim_GLEANR_12741:2,3L,12407658,12407847,-,190,19,24,21.5,12.4544555
dsim_GLEANR_12741:1,3L,12407907,12408577,-,671,101,110,105.5,17.30492916
dsim_GLEANR_14428:1,3L,12412514,12412549,+,36,2,2,2,6.114590558
dsim_GLEANR_14428:2,3L,12420091,12420278,+,188,31,41,36,21.07582277
dsim_GLEANR_14428:3,3L,12420354,12420511,+,158,25,31,28,19.50476988
dsim_GLEANR_14428:4,3L,12420636,12420819,+,184,40,30,35,20.93582637
dsim_GLEANR_14428:5,3L,12420969,12421152,+,184,85,79,82,49.04965034
dsim_GLEANR_14429:1,3L,12422297,12422308,+,12,1,2,1.5,13.75782875
dsim_GLEANR_14429:2,3L,12422467,12423701,+,1235,100,98,99,8.822834311
dsim_GLEANR_14429:3,3L,12423772,12424382,+,611,64,65,64.5,11.61872281
dsim_GLEANR_14429:4,3L,12424448,12425454,+,1007,361,350,355.5,38.85527803
dsim_GLEANR_14430:1,3L,12427099,12427101,+,3,0,0,0,0
dsim_GLEANR_14430:2,3L,12427188,12427446,+,259,384,317,350.5,148.94576
dsim_GLEANR_14430:3,3L,12427501,12427598,+,98,0,0,0,0
GD26528:1,3L,12427812,12427951,+,140,3,1,2,1.572323286
GD26529:1,3L,12428005,12428144,+,140,1,1,1,0.7861616431
dsim_GLEANR_14430:4,3L,12428226,12428397,+,172,1111,1228,1169.5,748.3618944
GD26530:1,3L,12428431,12428570,+,140,3,1,2,1.572323286
dsim_GLEANR_14430:5,3L,12428634,12428887,+,254,2765,2773,2769,1199.855994
dsim_GLEANR_14431:1,3L,12430006,12430681,+,676,537,540,538.5,87.67563059
dsim_GLEANR_14431:2,3L,12431299,12431477,+,179,210,207,208.5,128.2014434
dsim_GLEANR_14432:1,3L,12432162,12432252,+,91,23,30,26.5,32.05120545
dsim_GLEANR_14432:2,3L,12432316,12432533,+,218,70,61,65.5,33.06927646
dsim_GLEANR_12739:4,3L,12445376,12445529,-,154,0,0,0,0
dsim_GLEANR_12739:3,3L,12445614,12445903,-,290,1,1,1,0.3795263105
dsim_GLEANR_12739:2,3L,12445975,12446094,-,120,0,0,0,0
dsim_GLEANR_12739:1,3L,12446153,12446254,-,102,0,0,0,0
dsim_GLEANR_14433:1,3L,12446693,12446839,+,147,0,1,0.5,0.3743626872
dsim_GLEANR_14433:2,3L,12446902,12447326,+,425,0,0,0,0
dsim_GLEANR_14433:3,3L,12447382,12447546,+,165,0,1,0.5,0.3335231213
dsim_GLEANR_14433:4,3L,12447674,12447725,+,52,0,0,0,0
dsim_GLEANR_14433:5,3L,12448136,12448539,+,404,0,0,0,0
dsim_GLEANR_14433:6,3L,12448602,12448782,+,181,0,0,0,0
dsim_GLEANR_12738:2,3L,12471166,12471279,-,114,7,5,6,5.792770002
dsim_GLEANR_12738:1,3L,12471396,12471707,-,312,31,36,33.5,11.81762214
dsim_GLEANR_14434:1,3L,12482811,12483167,+,357,0,0,0,0
dsim_GLEANR_12737:3,3L,12491590,12491631,-,42,0,0,0,0
dsim_GLEANR_12737:2,3L,12493512,12493651,-,140,0,0,0,0
